County,Fips,Topic,Subtopic,Year,Measure,Value,State Value,Number,"Crude Rate per 100,000",Crude Rate (per 500 pop.),Lower Limit,Upper Limit,People per License,Total Licenses,Type A Licenses,Type B Licenses,Type C Licenses,Type Unknown Licenses
Racine,55101,Alcohol,Hospitalizations,2011,Upper Limit,1011.82,863.03,,,,,1011.82,,,,,,
Racine,55101,Alcohol,Hospitalizations,2012,"Crude Rate per 100,000",997.93,867.43,,997.93,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2012,Lower Limit,953.55,859.8,,,,953.55,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2012,Number,1942,49624,1942,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2012,Upper Limit,1042.32,875.06,,,,,1042.32,,,,,,
Racine,55101,Alcohol,Hospitalizations,2013,"Crude Rate per 100,000",983.08,829.33,,983.08,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2013,Lower Limit,939.04,821.88,,,,939.04,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2013,Number,1914,47587,1914,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2013,Upper Limit,1027.12,836.78,,,,,1027.12,,,,,,
Racine,55101,Alcohol,Hospitalizations,2014,"Crude Rate per 100,000",997.84,835.15,,997.84,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2014,Lower Limit,953.48,827.69,,,,953.48,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2014,Number,1944,48048,1944,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2014,Upper Limit,1042.2,842.62,,,,,1042.2,,,,,,
Racine,55101,Alcohol,Hospitalizations,2015,"Crude Rate per 100,000",976.25,829.42,,976.25,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2015,Lower Limit,932.36,821.99,,,,932.36,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2015,Number,1901,47799,1901,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2015,Upper Limit,1020.13,836.86,,,,,1020.13,,,,,,
Racine,55101,Alcohol,Hospitalizations,2016,"Crude Rate per 100,000",793.68,742.71,,793.68,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2016,Lower Limit,754.13,735.69,,,,754.13,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2016,Number,1547,42893,1547,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2016,Upper Limit,833.23,749.74,,,,,833.23,,,,,,
Racine,55101,Alcohol,Hospitalizations,2017,"Crude Rate per 100,000",829.99,750.99,,829.99,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2017,Lower Limit,789.66,743.93,,,,789.66,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2017,Number,1627,43506,1627,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2017,Upper Limit,870.32,758.05,,,,,870.32,,,,,,
Racine,55101,Alcohol,Hospitalizations,2018,"Crude Rate per 100,000",875.49,759.56,,875.49,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2018,Lower Limit,834.1,752.47,,,,834.1,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2018,Number,1719,44125,1719,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2018,Upper Limit,916.87,766.64,,,,,916.87,,,,,,
Racine,55101,Alcohol,Hospitalizations,2019,"Crude Rate per 100,000",922.51,761.96,,922.51,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2019,Lower Limit,880.01,754.87,,,,880.01,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2019,Number,1810,44381,1810,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2019,Upper Limit,965.01,769.05,,,,,965.01,,,,,,
Racine,55101,Alcohol,Hospitalizations,2020,"Crude Rate per 100,000",835.8,719.59,,835.8,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2020,Lower Limit,795.48,712.74,,,,795.48,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2020,Number,1651,42429,1651,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2020,Upper Limit,876.11,726.44,,,,,876.11,,,,,,
Racine,55101,Alcohol,Hospitalizations,2021,"Crude Rate per 100,000",805.34,727.15,,805.34,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2021,Lower Limit,765.65,720.25,,,,765.65,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2021,Number,1582,42757,1582,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2021,Upper Limit,845.02,734.04,,,,,845.02,,,,,,
Racine,55101,Alcohol,Hospitalizations,2022,"Crude Rate per 100,000",789.91,691.01,,789.91,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2022,Lower Limit,750.54,684.3,,,,750.54,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2022,Number,1547,40718,1547,,,,,,,,,,
Racine,55101,Alcohol,Hospitalizations,2022,Upper Limit,829.27,697.72,,,,,829.27,,,,,,
Racine,55101,Alcohol,Outlet Density,2010,Crude Rate (per 500 pop.),1.21,1.5,,,1.21,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2010,People per License,414.37,334.38,,,,,,414.37,,,,,
Racine,55101,Alcohol,Outlet Density,2010,Total Licenses,471,17041,,,,,,,471,,,,
Racine,55101,Alcohol,Outlet Density,2010,Type A,144,4057,,,,,,,,144,,,
Racine,55101,Alcohol,Outlet Density,2010,Type B,317,12372,,,,,,,,,317,,
Racine,55101,Alcohol,Outlet Density,2010,Type C,11,698,,,,,,,,,,11,
Racine,55101,Alcohol,Outlet Density,2010,Type Unknown,13,733,,,,,,,,,,,13
Racine,55101,Alcohol,Outlet Density,2011,Crude Rate (per 500 pop.),1.2,1.49,,,1.2,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2011,People per License,418,335.3,,,,,,418,,,,,
Racine,55101,Alcohol,Outlet Density,2011,Total Licenses,466,17040,,,,,,,466,,,,
Racine,55101,Alcohol,Outlet Density,2011,Type A,152,3890,,,,,,,,152,,,
Racine,55101,Alcohol,Outlet Density,2011,Type B,315,11788,,,,,,,,,315,,
Racine,55101,Alcohol,Outlet Density,2011,Type C,14,696,,,,,,,,,,14,
Racine,55101,Alcohol,Outlet Density,2011,Type Unknown,4,1533,,,,,,,,,,,4
Racine,55101,Alcohol,Outlet Density,2012,Crude Rate (per 500 pop.),1.18,1.49,,,1.18,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2012,People per License,424.18,336.2,,,,,,424.18,,,,,
Racine,55101,Alcohol,Outlet Density,2012,Total Licenses,459,17040,,,,,,,459,,,,
Racine,55101,Alcohol,Outlet Density,2012,Type A,144,4311,,,,,,,,144,,,
Racine,55101,Alcohol,Outlet Density,2012,Type B,316,12872,,,,,,,,,316,,
Racine,55101,Alcohol,Outlet Density,2012,Type C,14,741,,,,,,,,,,14,
Racine,55101,Alcohol,Outlet Density,2012,Type Unknown,2,97,,,,,,,,,,,2
Racine,55101,Alcohol,Outlet Density,2013,Crude Rate (per 500 pop.),1.19,1.48,,,1.19,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2013,People per License,418.99,338.52,,,,,,418.99,,,,,
Racine,55101,Alcohol,Outlet Density,2013,Total Licenses,465,16968,,,,,,,465,,,,
Racine,55101,Alcohol,Outlet Density,2013,Type A,145,4382,,,,,,,,145,,,
Racine,55101,Alcohol,Outlet Density,2013,Type B,320,12842,,,,,,,,,320,,
Racine,55101,Alcohol,Outlet Density,2013,Type C,16,734,,,,,,,,,,16,
Racine,55101,Alcohol,Outlet Density,2013,Type Unknown,1,26,,,,,,,,,,,1
Racine,55101,Alcohol,Outlet Density,2014,Crude Rate (per 500 pop.),1.17,1.47,,,1.17,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2014,People per License,427.27,340.6,,,,,,427.27,,,,,
Racine,55101,Alcohol,Outlet Density,2014,Total Licenses,456,16898,,,,,,,456,,,,
Racine,55101,Alcohol,Outlet Density,2014,Type A,141,4412,,,,,,,,141,,,
Racine,55101,Alcohol,Outlet Density,2014,Type B,314,12822,,,,,,,,,314,,
Racine,55101,Alcohol,Outlet Density,2014,Type C,16,743,,,,,,,,,,16,
Racine,55101,Alcohol,Outlet Density,2014,Type Unknown,0,12,,,,,,,,,,,0
Racine,55101,Alcohol,Outlet Density,2015,Crude Rate (per 500 pop.),1.17,1.47,,,1.17,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2015,People per License,426.45,340.24,,,,,,426.45,,,,,
Racine,55101,Alcohol,Outlet Density,2015,Total Licenses,457,16948,,,,,,,457,,,,
Racine,55101,Alcohol,Outlet Density,2015,Type A,142,4466,,,,,,,,142,,,
Racine,55101,Alcohol,Outlet Density,2015,Type B,315,12750,,,,,,,,,315,,
Racine,55101,Alcohol,Outlet Density,2015,Type C,13,853,,,,,,,,,,13,
Racine,55101,Alcohol,Outlet Density,2015,Type Unknown,0,15,,,,,,,,,,,0
Racine,55101,Alcohol,Outlet Density,2016,Crude Rate (per 500 pop.),1.16,1.47,,,1.16,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2016,People per License,429.76,340.01,,,,,,429.76,,,,,
Racine,55101,Alcohol,Outlet Density,2016,Total Licenses,455,17012,,,,,,,455,,,,
Racine,55101,Alcohol,Outlet Density,2016,Type A,142,4684,,,,,,,,142,,,
Racine,55101,Alcohol,Outlet Density,2016,Type B,313,12757,,,,,,,,,313,,
Racine,55101,Alcohol,Outlet Density,2016,Type C,14,908,,,,,,,,,,14,
Racine,55101,Alcohol,Outlet Density,2016,Type Unknown,0,8,,,,,,,,,,,0
Racine,55101,Alcohol,Outlet Density,2017,Crude Rate (per 500 pop.),1.17,1.47,,,1.17,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2017,People per License,427.6,339.35,,,,,,427.6,,,,,
Racine,55101,Alcohol,Outlet Density,2017,Total Licenses,459,17100,,,,,,,459,,,,
Racine,55101,Alcohol,Outlet Density,2017,Type A,148,4866,,,,,,,,148,,,
Racine,55101,Alcohol,Outlet Density,2017,Type B,311,12882,,,,,,,,,311,,
Racine,55101,Alcohol,Outlet Density,2017,Type C,16,882,,,,,,,,,,16,
Racine,55101,Alcohol,Outlet Density,2017,Type Unknown,0,5,,,,,,,,,,,0
Racine,55101,Alcohol,Outlet Density,2018,Crude Rate (per 500 pop.),1.17,1.47,,,1.17,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2018,People per License,426.81,339.74,,,,,,426.81,,,,,
Racine,55101,Alcohol,Outlet Density,2018,Total Licenses,460,17116,,,,,,,460,,,,
Racine,55101,Alcohol,Outlet Density,2018,Type A,148,4954,,,,,,,,148,,,
Racine,55101,Alcohol,Outlet Density,2018,Type B,313,12899,,,,,,,,,313,,
Racine,55101,Alcohol,Outlet Density,2018,Type C,16,914,,,,,,,,,,16,
Racine,55101,Alcohol,Outlet Density,2018,Type Unknown,0,9,,,,,,,,,,,0
Racine,55101,Alcohol,Outlet Density,2019,Crude Rate (per 500 pop.),1.19,1.47,,,1.19,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2019,People per License,419.71,341.13,,,,,,419.71,,,,,
Racine,55101,Alcohol,Outlet Density,2019,Total Licenses,467,17086,,,,,,,467,,,,
Racine,55101,Alcohol,Outlet Density,2019,Type A,145,4665,,,,,,,,145,,,
Racine,55101,Alcohol,Outlet Density,2019,Type B,305,12099,,,,,,,,,305,,
Racine,55101,Alcohol,Outlet Density,2019,Type C,18,862,,,,,,,,,,18,
Racine,55101,Alcohol,Outlet Density,2019,Type Unknown,18,965,,,,,,,,,,,18
Racine,55101,Alcohol,Outlet Density,2020,Crude Rate (per 500 pop.),1.18,1.45,,,1.18,,,,,,,,
Racine,55101,Alcohol,Outlet Density,2020,People per License,424.08,345.04,,,,,,424.08,,,,,
Racine,55101,Alcohol,Outlet Density,2020,Total Licenses,463,16996,,,,,,,463,,,,
Racine,55101,Alcohol,Outlet Density,2020,Type A,136,4508,,,,,,,,136,,,
Racine,55101,Alcohol,Outlet Density,2020,Type B,288,11381,,,,,,,,,288,,
Racine,55101,Alcohol,Outlet Density,2020,Type C,13,778,,,,,,,,,,13,
Racine,55101,Alcohol,Outlet Density,2020,Type Unknown,40,1757,,,,,,,,,,,40
Richland,55103,Alcohol,Hospitalizations,2000,"Crude Rate per 100,000",873.24,827.88,,873.24,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2000,Lower Limit,736.64,820.18,,,,736.64,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2000,Number,157,44490,157,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2000,Upper Limit,1009.84,835.57,,,,,1009.84,,,,,,
Richland,55103,Alcohol,Hospitalizations,2001,"Crude Rate per 100,000",924.64,843.3,,924.64,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2001,Lower Limit,784.4,835.56,,,,784.4,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2001,Number,167,45596,167,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2001,Upper Limit,1064.88,851.04,,,,,1064.88,,,,,,
Richland,55103,Alcohol,Hospitalizations,2002,"Crude Rate per 100,000",945.71,840.84,,945.71,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2002,Lower Limit,803.54,833.14,,,,803.54,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2002,Number,170,45785,170,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2002,Upper Limit,1087.87,848.54,,,,,1087.87,,,,,,
Richland,55103,Alcohol,Hospitalizations,2003,"Crude Rate per 100,000",861.59,831.54,,861.59,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2003,Lower Limit,726.39,823.91,,,,726.39,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2003,Number,156,45562,156,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2003,Upper Limit,996.8,839.18,,,,,996.8,,,,,,
Richland,55103,Alcohol,Hospitalizations,2004,"Crude Rate per 100,000",676.78,860.64,,676.78,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2004,Lower Limit,557.66,852.9,,,,557.66,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2004,Number,124,47456,124,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2004,Upper Limit,795.9,868.38,,,,,795.9,,,,,,
Richland,55103,Alcohol,Hospitalizations,2005,"Crude Rate per 100,000",690.18,877.78,,690.18,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2005,Lower Limit,569.67,869.98,,,,569.67,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2005,Number,126,48683,126,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2005,Upper Limit,810.7,885.57,,,,,810.7,,,,,,
Richland,55103,Alcohol,Hospitalizations,2006,"Crude Rate per 100,000",770.53,895.3,,770.53,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2006,Lower Limit,643.35,887.45,,,,643.35,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2006,Number,141,49937,141,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2006,Upper Limit,897.72,903.16,,,,,897.72,,,,,,
Richland,55103,Alcohol,Hospitalizations,2007,"Crude Rate per 100,000",982.2,910.91,,982.2,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2007,Lower Limit,839.11,903.01,,,,839.11,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2007,Number,181,51109,181,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2007,Upper Limit,1125.29,918.81,,,,,1125.29,,,,,,
Richland,55103,Alcohol,Hospitalizations,2008,"Crude Rate per 100,000",856.91,917.11,,856.91,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2008,Lower Limit,722.44,909.2,,,,722.44,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2008,Number,156,51734,156,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2008,Upper Limit,991.38,925.01,,,,,991.38,,,,,,
Richland,55103,Alcohol,Hospitalizations,2009,"Crude Rate per 100,000",800.57,883.1,,800.57,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2009,Lower Limit,670.27,875.36,,,,670.27,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2009,Number,145,50065,145,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2009,Upper Limit,930.88,890.83,,,,,930.88,,,,,,
Richland,55103,Alcohol,Hospitalizations,2010,"Crude Rate per 100,000",732.4,884.19,,732.4,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2010,Lower Limit,607.45,876.46,,,,607.45,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2010,Number,132,50315,132,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2010,Upper Limit,857.34,891.91,,,,,857.34,,,,,,
Richland,55103,Alcohol,Hospitalizations,2011,"Crude Rate per 100,000",666.33,855.44,,666.33,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2011,Lower Limit,547.11,847.85,,,,547.11,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2011,Number,120,48810,120,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2011,Upper Limit,785.56,863.03,,,,,785.56,,,,,,
Richland,55103,Alcohol,Hospitalizations,2012,"Crude Rate per 100,000",690.43,867.43,,690.43,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2012,Lower Limit,568.41,859.8,,,,568.41,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2012,Number,123,49624,123,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2012,Upper Limit,812.45,875.06,,,,,812.45,,,,,,
Richland,55103,Alcohol,Hospitalizations,2013,"Crude Rate per 100,000",796.77,829.33,,796.77,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2013,Lower Limit,665.72,821.88,,,,665.72,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2013,Number,142,47587,142,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2013,Upper Limit,927.82,836.78,,,,,927.82,,,,,,
Richland,55103,Alcohol,Hospitalizations,2014,"Crude Rate per 100,000",687.44,835.15,,687.44,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2014,Lower Limit,565.45,827.69,,,,565.45,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2014,Number,122,48048,122,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2014,Upper Limit,809.43,842.62,,,,,809.43,,,,,,
Richland,55103,Alcohol,Hospitalizations,2015,"Crude Rate per 100,000",779.83,829.42,,779.83,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2015,Lower Limit,649.24,821.99,,,,649.24,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2015,Number,137,47799,137,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2015,Upper Limit,910.41,836.86,,,,,910.41,,,,,,
Richland,55103,Alcohol,Hospitalizations,2016,"Crude Rate per 100,000",638.36,742.71,,638.36,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2016,Lower Limit,520.13,735.69,,,,520.13,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2016,Number,112,42893,112,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2016,Upper Limit,756.58,749.74,,,,,756.58,,,,,,
Richland,55103,Alcohol,Hospitalizations,2017,"Crude Rate per 100,000",782.41,750.99,,782.41,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2017,Lower Limit,651.39,743.93,,,,651.39,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2017,Number,137,43506,137,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2017,Upper Limit,913.43,758.05,,,,,913.43,,,,,,
Richland,55103,Alcohol,Hospitalizations,2018,"Crude Rate per 100,000",654.57,759.56,,654.57,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2018,Lower Limit,534.41,752.47,,,,534.41,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2018,Number,114,44125,114,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2018,Upper Limit,774.73,766.64,,,,,774.73,,,,,,
Richland,55103,Alcohol,Hospitalizations,2019,"Crude Rate per 100,000",693.12,761.96,,693.12,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2019,Lower Limit,569.11,754.87,,,,569.11,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2019,Number,120,44381,120,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2019,Upper Limit,817.14,769.05,,,,,817.14,,,,,,
Richland,55103,Alcohol,Hospitalizations,2020,"Crude Rate per 100,000",602.13,719.59,,602.13,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2020,Lower Limit,486.4,712.74,,,,486.4,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2020,Number,104,42429,104,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2020,Upper Limit,717.86,726.44,,,,,717.86,,,,,,
Richland,55103,Alcohol,Hospitalizations,2021,"Crude Rate per 100,000",605.85,727.15,,605.85,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2021,Lower Limit,489.41,720.25,,,,489.41,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2021,Number,104,42757,104,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2021,Upper Limit,722.29,734.04,,,,,722.29,,,,,,
Richland,55103,Alcohol,Hospitalizations,2022,"Crude Rate per 100,000",555.88,691.01,,555.88,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2022,Lower Limit,444.1,684.3,,,,444.1,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2022,Number,95,40718,95,,,,,,,,,,
Richland,55103,Alcohol,Hospitalizations,2022,Upper Limit,667.66,697.72,,,,,667.66,,,,,,
Richland,55103,Alcohol,Outlet Density,2010,Crude Rate (per 500 pop.),1.5,1.5,,,1.5,,,,,,,,
Richland,55103,Alcohol,Outlet Density,2010,People per License,333.47,334.38,,,,,,333.47,,,,,
Richland,55103,Alcohol,Outlet Density,2010,Total Licenses,54,17041,,,,,,,54,,,,
Richland,55103,Alcohol,Outlet Density,2010,Type A,17,4057,,,,,,,,17,,,
Richland,55103,Alcohol,Outlet Density,2010,Type B,34,12372,,,,,,,,,34,,
Richland,55103,Alcohol,Outlet Density,2010,Type C,5,698,,,,,,,,,,5,
Richland,55103,Alcohol,Outlet Density,2010,Type Unknown,3,733,,,,,,,,,,,3
Richland,55103,Alcohol,Outlet Density,2011,Crude Rate (per 500 pop.),1.51,1.49,,,1.51,,,,,,,,
Richland,55103,Alcohol,Outlet Density,2011,People per License,331.51,335.3,,,,,,331.51,,,,,
Richland,55103,Alcohol,Outlet Density,2011,Total Licenses,54,17040,,,,,,,54,,,,
Richland,55103,Alcohol,Outlet Density,2011,Type A,16,3890,,,,,,,,16,,,
Richland,55103,Alcohol,Outlet Density,2011,Type B,38,11788,,,,,,,,,38,,
Richland,55103,Alcohol,Outlet Density,2011,Type C,5,696,,,,,,,,,,5,
Richland,55103,Alcohol,Outlet Density,2011,Type Unknown,0,1533,,,,,,,,,,,0
Richland,55103,Alcohol,Outlet Density,2012,Crude Rate (per 500 pop.),1.54,1.49,,,1.54,,,,,,,,
Richland,55103,Alcohol,Outlet Density,2012,People per License,323.77,336.2,,,,,,323.77,,,,,
Richland,55103,Alcohol,Outlet Density,2012,Total Licenses,55,17040,,,,,,,55,,,,
Richland,55103,Alcohol,Outlet Density,2012,Type A,16,4311,,,,,,,,16,,,
Richland,55103,Alcohol,Outlet Density,2012,Type B,41,12872,,,,,,,,,41,,
Richland,55103,Alcohol,Outlet Density,2012,Type C,4,741,,,,,,,,,,4,
Richland,55103,Alcohol,Outlet Density,2012,Type Unknown,0,97,,,,,,,,,,,0
Richland,55103,Alcohol,Outlet Density,2013,Crude Rate (per 500 pop.),1.55,1.48,,,1.55,,,,,,,,
Richland,55103,Alcohol,Outlet Density,2013,People per License,323.15,338.52,,,,,,323.15,,,,,
Richland,55103,Alcohol,Outlet Density,2013,Total Licenses,55,16968,,,,,,,55,,,,
Richland,55103,Alcohol,Outlet Density,2013,Type A,17,4382,,,,,,,,17,,,
Richland,55103,Alcohol,Outlet Density,2013,Type B,43,12842,,,,,,,,,43,,
Richland,55103,Alcohol,Outlet Density,2013,Type C,4,734,,,,,,,,,,4,
Richland,55103,Alcohol,Outlet Density,2013,Type Unknown,0,26,,,,,,,,,,,0
Richland,55103,Alcohol,Outlet Density,2014,Crude Rate (per 500 pop.),1.59,1.47,,,1.59,,,,,,,,
Richland,55103,Alcohol,Outlet Density,2014,People per License,315.03,340.6,,,,,,315.03,,,,,
Richland,55103,Alcohol,Outlet Density,2014,Total Licenses,56,16898,,,,,,,56,,,,
Richland,55103,Alcohol,Outlet Density,2014,Type A,18,4412,,,,,,,,18,,,
Richland,55103,Alcohol,Outlet Density,2014,Type B,43,12822,,,,,,,,,43,,
Richland,55103,Alcohol,Outlet Density,2014,Type C,5,743,,,,,,,,,,5,
Richland,55103,Alcohol,Outlet Density,2014,Type Unknown,0,12,,,,,,,,,,,0
Richland,55103,Alcohol,Outlet Density,2015,Crude Rate (per 500 pop.),1.51,1.47,,,1.51,,,,,,,,
Richland,55103,Alcohol,Outlet Density,2015,People per License,330.82,340.24,,,,,,330.82,,,,,
Richland,55103,Alcohol,Outlet Density,2015,Total Licenses,53,16948,,,,,,,53,,,,
Richland,55103,Alcohol,Outlet Density,2015,Type A,22,4466,,,,,,,,22,,,
Richland,55103,Alcohol,Outlet Density,2015,Type B,39,12750,,,,,,,,,39,,
Richland,55103,Alcohol,Outlet Density,2015,Type C,5,853,,,,,,,,,,5,
Richland,55103,Alcohol,Outlet Density,2015,Type Unknown,0,15,,,,,,,,,,,0
Richland,55103,Alcohol,Outlet Density,2016,Crude Rate (per 500 pop.),1.51,1.47,,,1.51,,,,,,,,
Richland,55103,Alcohol,Outlet Density,2016,People per License,330.53,340.01,,,,,,330.53,,,,,
Richland,55103,Alcohol,Outlet Density,2016,Total Licenses,53,17012,,,,,,,53,,,,
Richland,55103,Alcohol,Outlet Density,2016,Type A,21,4684,,,,,,,,21,,,
Richland,55103,Alcohol,Outlet Density,2016,Type B,37,12757,,,,,,,,,37,,
Richland,55103,Alcohol,Outlet Density,2016,Type C,5,908,,,,,,,,,,5,
Richland,55103,Alcohol,Outlet Density,2016,Type Unknown,0,8,,,,,,,,,,,0
Richland,55103,Alcohol,Outlet Density,2017,Crude Rate (per 500 pop.),1.55,1.47,,,1.55,,,,,,,,
Richland,55103,Alcohol,Outlet Density,2017,People per License,322.82,339.35,,,,,,322.82,,,,,
Richland,55103,Alcohol,Outlet Density,2017,Total Licenses,54,17100,,,,,,,54,,,,
Richland,55103,Alcohol,Outlet Density,2017,Type A,23,4866,,,,,,,,23,,,
Richland,55103,Alcohol,Outlet Density,2017,Type B,37,12882,,,,,,,,,37,,
Richland,55103,Alcohol,Outlet Density,2017,Type C,5,882,,,,,,,,,,5,
